tid,cid,ctype,seat_num
D3958,11,二等,85
D3958,12,二等,85
D3958,13,一等,52
D3958,14,一等,52
D3960,1,一等,52
D3960,2,一等,52
D3960,3,二等,85
D3960,4,二等,85
D3960,5,二等,85
D3960,6,二等,85
D3960,7,二等,85
D3960,8,二等,85
D3960,9,二等,85
D3960,10,二等,85
D3960,11,二等,85
D3960,12,二等,85
D3960,13,一等,52
D3960,14,一等,52
D3961,1,一等,52
D3961,2,一等,52
D3961,3,二等,85
D3961,4,二等,85
D3961,5,二等,85
D3961,6,二等,85
D3961,7,二等,85
D3961,8,二等,85
D3961,9,二等,85
D3961,10,二等,85
D3961,11,二等,85
D3961,12,二等,85
D3961,13,一等,52
D3961,14,一等,52
D3962,1,一等,52
D3962,2,一等,52
D3962,3,二等,85
D3962,4,二等,85
D3962,5,二等,85
D3962,6,二等,85
D3962,7,二等,85
D3962,8,二等,85
D3962,9,二等,85
D3962,10,二等,85
D3962,11,二等,85
D3962,12,二等,85
D3962,13,一等,52
D3962,14,一等,52
D4061,1,一等,52
D4061,2,一等,52
D4061,3,二等,85
D4061,4,二等,85
D4061,5,二等,85
D4061,6,二等,85
D4061,7,二等,85
D4061,8,二等,85
D4061,9,二等,85
D4061,10,二等,85
D4061,11,二等,85
D4061,12,二等,85
D4061,13,一等,52
D4061,14,一等,52
D4063,1,一等,52
D4063,2,一等,52
D4063,3,二等,85
D4063,4,二等,85
D4063,5,二等,85
D4063,6,二等,85
D4063,7,二等,85
D4063,8,二等,85
D4063,9,二等,85
D4063,10,二等,85
D4063,11,二等,85
D4063,12,二等,85
D4063,13,一等,52
D4063,14,一等,52
D5081,1,一等,52
D5081,2,一等,52
D5081,3,二等,85
D5081,4,二等,85
D5081,5,二等,85
D5081,6,二等,85
D5081,7,二等,85
D5081,8,二等,85
D5081,9,二等,85
D5081,10,二等,85
D5081,11,二等,85
D5081,12,二等,85
D5081,13,一等,52
D5081,14,一等,52
D5082,1,一等,52
D5082,2,一等,52
D5082,3,二等,85
D5082,4,二等,85
D5082,5,二等,85
D5082,6,二等,85
D5082,7,二等,85
D5082,8,二等,85
D5082,9,二等,85
D5082,10,二等,85
D5082,11,二等,85
D5082,12,二等,85
D5082,13,一等,52
D5082,14,一等,52
D5083,1,一等,52
D5083,2,一等,52
D5083,3,二等,85
D5083,4,二等,85
D5083,5,二等,85
D5083,6,二等,85
D5083,7,二等,85
D5083,8,二等,85
D5083,9,二等,85
D5083,10,二等,85
D5083,11,二等,85
D5083,12,二等,85
D5083,13,一等,52
D5083,14,一等,52
D5086,1,一等,52
D5086,2,一等,52
D5086,3,二等,85
D5086,4,二等,85
D5086,5,二等,85
D5086,6,二等,85
D5086,7,二等,85
D5086,8,二等,85
D5086,9,二等,85
D5086,10,二等,85
D5086,11,二等,85
D5086,12,二等,85
D5086,13,一等,52
D5086,14,一等,52
D5087,1,一等,52
D5087,2,一等,52
D5087,3,二等,85
D5087,4,二等,85
D5087,5,二等,85
D5087,6,二等,85
D5087,7,二等,85
D5087,8,二等,85
D5087,9,二等,85
D5087,10,二等,85
D5087,11,二等,85
D5087,12,二等,85
D5087,13,一等,52
D5087,14,一等,52
D5092,1,一等,52
D5092,2,一等,52
D5092,3,二等,85
D5092,4,二等,85
D5092,5,二等,85
D5092,6,二等,85
D5092,7,二等,85
D5092,8,二等,85
D5092,9,二等,85
D5092,10,二等,85
D5092,11,二等,85
D5092,12,二等,85
D5092,13,一等,52
D5092,14,一等,52
D5102,1,一等,52
D5102,2,一等,52
D5102,3,二等,85
D5102,4,二等,85
D5102,5,二等,85
D5102,6,二等,85
D5102,7,二等,85
D5102,8,二等,85
D5102,9,二等,85
D5102,10,二等,85
D5102,11,二等,85
D5102,12,二等,85
D5102,13,一等,52
D5102,14,一等,52
D5103,1,一等,52
D5103,2,一等,52
D5103,3,二等,85
D5103,4,二等,85
D5103,5,二等,85
D5103,6,二等,85
D5103,7,二等,85
D5103,8,二等,85
D5103,9,二等,85
D5103,10,二等,85
D5103,11,二等,85
D5103,12,二等,85
D5103,13,一等,52
D5103,14,一等,52
D5104,1,一等,52
D5104,2,一等,52
D5104,3,二等,85
D5104,4,二等,85
D5104,5,二等,85
D5104,6,二等,85
D5104,7,二等,85
D5104,8,二等,85
D5104,9,二等,85
D5104,10,二等,85
D5104,11,二等,85
D5104,12,二等,85
D5104,13,一等,52
D5104,14,一等,52
D5105,1,一等,52
D5105,2,一等,52
D5105,3,二等,85
D5105,4,二等,85
D5105,5,二等,85
D5105,6,二等,85
D5105,7,二等,85
D5105,8,二等,85
D5105,9,二等,85
D5105,10,二等,85
D5105,11,二等,85
D5105,12,二等,85
D5105,13,一等,52
D5105,14,一等,52
D5113,1,一等,52
D5113,2,一等,52
D5113,3,二等,85
D5113,4,二等,85
D5113,5,二等,85
D5113,6,二等,85
D5113,7,二等,85
D5113,8,二等,85
D5113,9,二等,85
D5113,10,二等,85
D5113,11,二等,85
D5113,12,二等,85
D5113,13,一等,52
D5113,14,一等,52
D5114,1,一等,52
D5114,2,一等,52
D5114,3,二等,85
D5114,4,二等,85
D5114,5,二等,85
D5114,6,二等,85
D5114,7,二等,85
D5114,8,二等,85
D5114,9,二等,85
D5114,10,二等,85
D5114,11,二等,85
D5114,12,二等,85
D5114,13,一等,52
D5114,14,一等,52
D5115,1,一等,52
D5115,2,一等,52
D5115,3,二等,85
D5115,4,二等,85
D5115,5,二等,85
D5115,6,二等,85
D5115,7,二等,85
D5115,8,二等,85
D5115,9,二等,85
D5115,10,二等,85
D5115,11,二等,85
D5115,12,二等,85
D5115,13,一等,52
D5115,14,一等,52
D5116,1,一等,52
D5116,2,一等,52
D5116,3,二等,85
D5116,4,二等,85
D5116,5,二等,85
D5116,6,二等,85
D5116,7,二等,85
D5116,8,二等,85
D5116,9,二等,85
D5116,10,二等,85
D5116,11,二等,85
D5116,12,二等,85
D5116,13,一等,52
D5116,14,一等,52
D5117,1,一等,52
D5117,2,一等,52
D5117,3,二等,85
D5117,4,二等,85
D5117,5,二等,85
D5117,6,二等,85
D5117,7,二等,85
D5117,8,二等,85
D5117,9,二等,85
D5117,10,二等,85
D5117,11,二等,85
D5117,12,二等,85
D5117,13,一等,52
D5117,14,一等,52
D5118,1,一等,52
D5118,2,一等,52
D5118,3,二等,85
D5118,4,二等,85
D5118,5,二等,85
D5118,6,二等,85
D5118,7,二等,85
D5118,8,二等,85
D5118,9,二等,85
D5118,10,二等,85
D5118,11,二等,85
D5118,12,二等,85
D5118,13,一等,52
D5118,14,一等,52
D5121,1,一等,52
D5121,2,一等,52
D5121,3,二等,85
D5121,4,二等,85
D5121,5,二等,85
D5121,6,二等,85
D5121,7,二等,85
D5121,8,二等,85
D5121,9,二等,85
D5121,10,二等,85
D5121,11,二等,85
D5121,12,二等,85
D5121,13,一等,52
D5121,14,一等,52
D5122,1,一等,52
D5122,2,一等,52
D5122,3,二等,85
D5122,4,二等,85
D5122,5,二等,85
D5122,6,二等,85
D5122,7,二等,85
D5122,8,二等,85
D5122,9,二等,85
D5122,10,二等,85
D5122,11,二等,85
D5122,12,二等,85
D5122,13,一等,52
D5122,14,一等,52
D5123,1,一等,52
D5123,2,一等,52
D5123,3,二等,85
D5123,4,二等,85
D5123,5,二等,85
D5123,6,二等,85
D5123,7,二等,85
D5123,8,二等,85
D5123,9,二等,85
D5123,10,二等,85
D5123,11,二等,85
D5123,12,二等,85
D5123,13,一等,52
D5123,14,一等,52
D5124,1,一等,52
D5124,2,一等,52
D5124,3,二等,85
D5124,4,二等,85
D5124,5,二等,85
D5124,6,二等,85
D5124,7,二等,85
D5124,8,二等,85
D5124,9,二等,85
D5124,10,二等,85
D5124,11,二等,85
D5124,12,二等,85
D5124,13,一等,52
D5124,14,一等,52
D5125,1,一等,52
D5125,2,一等,52
D5125,3,二等,85
D5125,4,二等,85
D5125,5,二等,85
D5125,6,二等,85
D5125,7,二等,85
D5125,8,二等,85
D5125,9,二等,85
D5125,10,二等,85
D5125,11,二等,85
D5125,12,二等,85
D5125,13,一等,52
D5125,14,一等,52
D5126,1,一等,52
D5126,2,一等,52
D5126,3,二等,85
D5126,4,二等,85
D5126,5,二等,85
D5126,6,二等,85
D5126,7,二等,85
D5126,8,二等,85
D5126,9,二等,85
D5126,10,二等,85
D5126,11,二等,85
D5126,12,二等,85
D5126,13,一等,52
D5126,14,一等,52
D5127,1,一等,52
D5127,2,一等,52
D5127,3,二等,85
D5127,4,二等,85
D5127,5,二等,85
D5127,6,二等,85
D5127,7,二等,85
D5127,8,二等,85
D5127,9,二等,85
D5127,10,二等,85
D5127,11,二等,85
D5127,12,二等,85
D5127,13,一等,52
D5127,14,一等,52
D5128,1,一等,52
D5128,2,一等,52
D5128,3,二等,85
D5128,4,二等,85
D5128,5,二等,85
D5128,6,二等,85
D5128,7,二等,85
D5128,8,二等,85
D5128,9,二等,85
D5128,10,二等,85
D5128,11,二等,85
D5128,12,二等,85
D5128,13,一等,52
D5128,14,一等,52
D5134,1,一等,52
D5134,2,一等,52
D5134,3,二等,85
D5134,4,二等,85
D5134,5,二等,85
D5134,6,二等,85
D5134,7,二等,85
D5134,8,二等,85
D5134,9,二等,85
D5134,10,二等,85
D5134,11,二等,85
D5134,12,二等,85
D5134,13,一等,52
D5134,14,一等,52
D5135,1,一等,52
D5135,2,一等,52
D5135,3,二等,85
D5135,4,二等,85
D5135,5,二等,85
D5135,6,二等,85
D5135,7,二等,85
D5135,8,二等,85
D5135,9,二等,85
D5135,10,二等,85
D5135,11,二等,85
D5135,12,二等,85
D5135,13,一等,52
D5135,14,一等,52
D5137,1,一等,52
D5137,2,一等,52
D5137,3,二等,85
D5137,4,二等,85
D5137,5,二等,85
D5137,6,二等,85
D5137,7,二等,85
D5137,8,二等,85
D5137,9,二等,85
D5137,10,二等,85
D5137,11,二等,85
D5137,12,二等,85
D5137,13,一等,52
D5137,14,一等,52
D5138,1,一等,52
D5138,2,一等,52
D5138,3,二等,85
D5138,4,二等,85
D5138,5,二等,85
D5138,6,二等,85
D5138,7,二等,85
D5138,8,二等,85
D5138,9,二等,85
D5138,10,二等,85
D5138,11,二等,85
D5138,12,二等,85
D5138,13,一等,52
D5138,14,一等,52
D5139,1,一等,52
D5139,2,一等,52
D5139,3,二等,85
D5139,4,二等,85
D5139,5,二等,85
D5139,6,二等,85
D5139,7,二等,85
D5139,8,二等,85
D5139,9,二等,85
D5139,10,二等,85
D5139,11,二等,85
D5139,12,二等,85
D5139,13,一等,52
D5139,14,一等,52
D5140,1,一等,52
D5140,2,一等,52
D5140,3,二等,85
D5140,4,二等,85
D5140,5,二等,85
D5140,6,二等,85
D5140,7,二等,85
D5140,8,二等,85
D5140,9,二等,85
D5140,10,二等,85
D5140,11,二等,85
D5140,12,二等,85
D5140,13,一等,52
D5140,14,一等,52
D5141,1,一等,52
D5141,2,一等,52
D5141,3,二等,85
D5141,4,二等,85
D5141,5,二等,85
D5141,6,二等,85
D5141,7,二等,85
D5141,8,二等,85
D5141,9,二等,85
D5141,10,二等,85
D5141,11,二等,85
D5141,12,二等,85
D5141,13,一等,52
D5141,14,一等,52
D5142,1,一等,52
D5142,2,一等,52
D5142,3,二等,85
D5142,4,二等,85
D5142,5,二等,85
D5142,6,二等,85
D5142,7,二等,85
D5142,8,二等,85
D5142,9,二等,85
D5142,10,二等,85
D5142,11,二等,85
D5142,12,二等,85
D5142,13,一等,52
D5142,14,一等,52
D5143,1,一等,52
D5143,2,一等,52
D5143,3,二等,85
D5143,4,二等,85
D5143,5,二等,85
D5143,6,二等,85
D5143,7,二等,85
D5143,8,二等,85
D5143,9,二等,85
D5143,10,二等,85
D5143,11,二等,85
D5143,12,二等,85
D5143,13,一等,52
D5143,14,一等,52
D5144,1,一等,52
D5144,2,一等,52
D5144,3,二等,85
D5144,4,二等,85
D5144,5,二等,85
D5144,6,二等,85
D5144,7,二等,85
D5144,8,二等,85
D5144,9,二等,85
D5144,10,二等,85
D5144,11,二等,85
D5144,12,二等,85
D5144,13,一等,52
D5144,14,一等,52
D5145,1,一等,52
D5145,2,一等,52
D5145,3,二等,85
D5145,4,二等,85
D5145,5,二等,85
D5145,6,二等,85
D5145,7,二等,85
D5145,8,二等,85
D5145,9,二等,85
D5145,10,二等,85
D5145,11,二等,85
D5145,12,二等,85
D5145,13,一等,52
D5145,14,一等,52
D5146,1,一等,52
D5146,2,一等,52
D5146,3,二等,85
D5146,4,二等,85
D5146,5,二等,85
D5146,6,二等,85
D5146,7,二等,85
D5146,8,二等,85
D5146,9,二等,85
D5146,10,二等,85
D5146,11,二等,85
D5146,12,二等,85
D5146,13,一等,52
D5146,14,一等,52
D5147,1,一等,52
D5147,2,一等,52
D5147,3,二等,85
D5147,4,二等,85
D5147,5,二等,85
D5147,6,二等,85
D5147,7,二等,85
D5147,8,二等,85
D5147,9,二等,85
D5147,10,二等,85
D5147,11,二等,85
D5147,12,二等,85
D5147,13,一等,52
D5147,14,一等,52
D5148,1,一等,52
D5148,2,一等,52
D5148,3,二等,85
D5148,4,二等,85
D5148,5,二等,85
D5148,6,二等,85
D5148,7,二等,85
D5148,8,二等,85
D5148,9,二等,85
D5148,10,二等,85
D5148,11,二等,85
D5148,12,二等,85
D5148,13,一等,52
D5148,14,一等,52
D5150,1,一等,52
D5150,2,一等,52
D5150,3,二等,85
D5150,4,二等,85
D5150,5,二等,85
D5150,6,二等,85
D5150,7,二等,85
D5150,8,二等,85
D5150,9,二等,85
D5150,10,二等,85
D5150,11,二等,85
D5150,12,二等,85
D5150,13,一等,52
D5150,14,一等,52
D5151,1,一等,52
D5151,2,一等,52
D5151,3,二等,85
D5151,4,二等,85
D5151,5,二等,85
D5151,6,二等,85
D5151,7,二等,85
D5151,8,二等,85
D5151,9,二等,85
D5151,10,二等,85
D5151,11,二等,85
D5151,12,二等,85
D5151,13,一等,52
D5151,14,一等,52
D5152,1,一等,52
D5152,2,一等,52
D5152,3,二等,85
D5152,4,二等,85
D5152,5,二等,85
D5152,6,二等,85
D5152,7,二等,85
D5152,8,二等,85
D5152,9,二等,85
D5152,10,二等,85
D5152,11,二等,85
D5152,12,二等,85
D5152,13,一等,52
D5152,14,一等,52
D5153,1,一等,52
D5153,2,一等,52
D5153,3,二等,85
D5153,4,二等,85
D5153,5,二等,85
D5153,6,二等,85
D5153,7,二等,85
D5153,8,二等,85
D5153,9,二等,85
D5153,10,二等,85
D5153,11,二等,85
D5153,12,二等,85
D5153,13,一等,52
D5153,14,一等,52
D5154,1,一等,52
D5154,2,一等,52
D5154,3,二等,85
D5154,4,二等,85
D5154,5,二等,85
D5154,6,二等,85
D5154,7,二等,85
D5154,8,二等,85
D5154,9,二等,85
D5154,10,二等,85
D5154,11,二等,85
D5154,12,二等,85
D5154,13,一等,52
D5154,14,一等,52
D5156,1,一等,52
D5156,2,一等,52
D5156,3,二等,85
D5156,4,二等,85
D5156,5,二等,85
D5156,6,二等,85
D5156,7,二等,85
D5156,8,二等,85
D5156,9,二等,85
D5156,10,二等,85
D5156,11,二等,85
D5156,12,二等,85
D5156,13,一等,52
D5156,14,一等,52
D5158,1,一等,52
D5158,2,一等,52
D5158,3,二等,85
D5158,4,二等,85
D5158,5,二等,85
D5158,6,二等,85
D5158,7,二等,85
D5158,8,二等,85
D5158,9,二等,85
D5158,10,二等,85
D5158,11,二等,85
D5158,12,二等,85
D5158,13,一等,52
D5158,14,一等,52
D5159,1,一等,52
D5159,2,一等,52
D5159,3,二等,85
D5159,4,二等,85
D5159,5,二等,85
D5159,6,二等,85
D5159,7,二等,85
D5159,8,二等,85
D5159,9,二等,85
D5159,10,二等,85
D5159,11,二等,85
D5159,12,二等,85
D5159,13,一等,52
D5159,14,一等,52
D5160,1,一等,52
D5160,2,一等,52
D5160,3,二等,85
D5160,4,二等,85
D5160,5,二等,85
D5160,6,二等,85
D5160,7,二等,85
D5160,8,二等,85
D5160,9,二等,85
D5160,10,二等,85
D5160,11,二等,85
D5160,12,二等,85
D5160,13,一等,52
D5160,14,一等,52
D5161,1,一等,52
D5161,2,一等,52
D5161,3,二等,85
D5161,4,二等,85
D5161,5,二等,85
D5161,6,二等,85
D5161,7,二等,85
D5161,8,二等,85
D5161,9,二等,85
D5161,10,二等,85
D5161,11,二等,85
D5161,12,二等,85
D5161,13,一等,52
D5161,14,一等,52
D5162,1,一等,52
D5162,2,一等,52
D5162,3,二等,85
D5162,4,二等,85
D5162,5,二等,85
D5162,6,二等,85
D5162,7,二等,85
D5162,8,二等,85
D5162,9,二等,85
D5162,10,二等,85
D5162,11,二等,85
D5162,12,二等,85
D5162,13,一等,52
D5162,14,一等,52
D5171,1,一等,52
D5171,2,一等,52
D5171,3,二等,85
D5171,4,二等,85
D5171,5,二等,85
D5171,6,二等,85
D5171,7,二等,85
D5171,8,二等,85
D5171,9,二等,85
D5171,10,二等,85
D5171,11,二等,85
D5171,12,二等,85
D5171,13,一等,52
D5171,14,一等,52
D5172,1,一等,52
D5172,2,一等,52
D5172,3,二等,85
D5172,4,二等,85
D5172,5,二等,85
D5172,6,二等,85
D5172,7,二等,85
D5172,8,二等,85
D5172,9,二等,85
D5172,10,二等,85
D5172,11,二等,85
D5172,12,二等,85
D5172,13,一等,52
D5172,14,一等,52
D5173,1,一等,52
D5173,2,一等,52
D5173,3,二等,85
D5173,4,二等,85
D5173,5,二等,85
D5173,6,二等,85
D5173,7,二等,85
D5173,8,二等,85
D5173,9,二等,85
D5173,10,二等,85
D5173,11,二等,85
D5173,12,二等,85
D5173,13,一等,52
D5173,14,一等,52
D5174,1,一等,52
D5174,2,一等,52
D5174,3,二等,85
D5174,4,二等,85
D5174,5,二等,85
D5174,6,二等,85
D5174,7,二等,85
D5174,8,二等,85
D5174,9,二等,85
D5174,10,二等,85
D5174,11,二等,85
D5174,12,二等,85
D5174,13,一等,52
D5174,14,一等,52
D5175,1,一等,52
D5175,2,一等,52
D5175,3,二等,85
D5175,4,二等,85
D5175,5,二等,85
D5175,6,二等,85
D5175,7,二等,85
D5175,8,二等,85
D5175,9,二等,85
D5175,10,二等,85
D5175,11,二等,85
D5175,12,二等,85
D5175,13,一等,52
D5175,14,一等,52
D5176,1,一等,52
D5176,2,一等,52
D5176,3,二等,85
D5176,4,二等,85
D5176,5,二等,85
D5176,6,二等,85
D5176,7,二等,85
D5176,8,二等,85
D5176,9,二等,85
D5176,10,二等,85
D5176,11,二等,85
D5176,12,二等,85
D5176,13,一等,52
D5176,14,一等,52
D5177,1,一等,52
D5177,2,一等,52
D5177,3,二等,85
D5177,4,二等,85
D5177,5,二等,85
D5177,6,二等,85
D5177,7,二等,85
D5177,8,二等,85
D5177,9,二等,85
D5177,10,二等,85
D5177,11,二等,85
D5177,12,二等,85
D5177,13,一等,52
D5177,14,一等,52
D5178,1,一等,52
D5178,2,一等,52
D5178,3,二等,85
D5178,4,二等,85
D5178,5,二等,85
D5178,6,二等,85
D5178,7,二等,85
D5178,8,二等,85
D5178,9,二等,85
D5178,10,二等,85
D5178,11,二等,85
D5178,12,二等,85
D5178,13,一等,52
D5178,14,一等,52
D5179,1,一等,52
D5179,2,一等,52
D5179,3,二等,85
D5179,4,二等,85
D5179,5,二等,85
D5179,6,二等,85
D5179,7,二等,85
D5179,8,二等,85
D5179,9,二等,85
D5179,10,二等,85
D5179,11,二等,85
D5179,12,二等,85
D5179,13,一等,52
D5179,14,一等,52
D5180,1,一等,52
D5180,2,一等,52
D5180,3,二等,85
D5180,4,二等,85
D5180,5,二等,85
D5180,6,二等,85
D5180,7,二等,85
D5180,8,二等,85
D5180,9,二等,85
D5180,10,二等,85
D5180,11,二等,85
D5180,12,二等,85
D5180,13,一等,52
D5180,14,一等,52
D5181,1,一等,52
D5181,2,一等,52
D5181,3,二等,85
D5181,4,二等,85
D5181,5,二等,85
D5181,6,二等,85
D5181,7,二等,85
D5181,8,二等,85
D5181,9,二等,85
D5181,10,二等,85
D5181,11,二等,85
D5181,12,二等,85
D5181,13,一等,52
D5181,14,一等,52
D5182,1,一等,52
D5182,2,一等,52
D5182,3,二等,85
D5182,4,二等,85
D5182,5,二等,85
D5182,6,二等,85
D5182,7,二等,85
D5182,8,二等,85
D5182,9,二等,85
D5182,10,二等,85
D5182,11,二等,85
D5182,12,二等,85
D5182,13,一等,52
D5182,14,一等,52
D5184,1,一等,52
D5184,2,一等,52
D5184,3,二等,85
D5184,4,二等,85
D5184,5,二等,85
D5184,6,二等,85
D5184,7,二等,85
D5184,8,二等,85
D5184,9,二等,85
D5184,10,二等,85
D5184,11,二等,85
D5184,12,二等,85
D5184,13,一等,52
D5184,14,一等,52
D5185,1,一等,52
D5185,2,一等,52
D5185,3,二等,85
D5185,4,二等,85
D5185,5,二等,85
D5185,6,二等,85
D5185,7,二等,85
D5185,8,二等,85
D5185,9,二等,85
D5185,10,二等,85
D5185,11,二等,85
D5185,12,二等,85
D5185,13,一等,52
D5185,14,一等,52
D5187,1,一等,52
D5187,2,一等,52
D5187,3,二等,85
D5187,4,二等,85
D5187,5,二等,85
D5187,6,二等,85
D5187,7,二等,85
D5187,8,二等,85
D5187,9,二等,85
D5187,10,二等,85
D5187,11,二等,85
D5187,12,二等,85
D5187,13,一等,52
D5187,14,一等,52
D5188,1,一等,52
D5188,2,一等,52
D5188,3,二等,85
D5188,4,二等,85
D5188,5,二等,85
D5188,6,二等,85
D5188,7,二等,85
D5188,8,二等,85
D5188,9,二等,85
D5188,10,二等,85
D5188,11,二等,85
D5188,12,二等,85
D5188,13,一等,52
D5188,14,一等,52
D5190,1,一等,52
D5190,2,一等,52
D5190,3,二等,85
D5190,4,二等,85
D5190,5,二等,85
D5190,6,二等,85
D5190,7,二等,85
D5190,8,二等,85
D5190,9,二等,85
D5190,10,二等,85
D5190,11,二等,85
D5190,12,二等,85
D5190,13,一等,52
D5190,14,一等,52
D5191,1,一等,52
D5191,2,一等,52
D5191,3,二等,85
D5191,4,二等,85
D5191,5,二等,85
D5191,6,二等,85
D5191,7,二等,85
D5191,8,二等,85
D5191,9,二等,85
D5191,10,二等,85
D5191,11,二等,85
D5191,12,二等,85
D5191,13,一等,52
D5191,14,一等,52
D5192,1,一等,52
D5192,2,一等,52
D5192,3,二等,85
D5192,4,二等,85
D5192,5,二等,85
D5192,6,二等,85
D5192,7,二等,85
D5192,8,二等,85
D5192,9,二等,85
D5192,10,二等,85
D5192,11,二等,85
D5192,12,二等,85
D5192,13,一等,52
D5192,14,一等,52
D5193,1,一等,52
D5193,2,一等,52
D5193,3,二等,85
D5193,4,二等,85
D5193,5,二等,85
D5193,6,二等,85
D5193,7,二等,85
D5193,8,二等,85
D5193,9,二等,85
D5193,10,二等,85
D5193,11,二等,85
D5193,12,二等,85
D5193,13,一等,52
D5193,14,一等,52
D5194,1,一等,52
D5194,2,一等,52
D5194,3,二等,85
D5194,4,二等,85
D5194,5,二等,85
D5194,6,二等,85
D5194,7,二等,85
D5194,8,二等,85
D5194,9,二等,85
D5194,10,二等,85
D5194,11,二等,85
D5194,12,二等,85
D5194,13,一等,52
D5194,14,一等,52
D5195,1,一等,52
D5195,2,一等,52
D5195,3,二等,85
D5195,4,二等,85
D5195,5,二等,85
D5195,6,二等,85
D5195,7,二等,85
D5195,8,二等,85
D5195,9,二等,85
D5195,10,二等,85
D5195,11,二等,85
D5195,12,二等,85
D5195,13,一等,52
D5195,14,一等,52
D5196,1,一等,52
D5196,2,一等,52
D5196,3,二等,85
D5196,4,二等,85
D5196,5,二等,85
D5196,6,二等,85
D5196,7,二等,85
D5196,8,二等,85
D5196,9,二等,85
D5196,10,二等,85
D5196,11,二等,85
D5196,12,二等,85
D5196,13,一等,52
D5196,14,一等,52
D5197,1,一等,52
D5197,2,一等,52
D5197,3,二等,85
D5197,4,二等,85
D5197,5,二等,85
D5197,6,二等,85
D5197,7,二等,85
D5197,8,二等,85
D5197,9,二等,85
D5197,10,二等,85
D5197,11,二等,85
D5197,12,二等,85
D5197,13,一等,52
D5197,14,一等,52
D5199,1,一等,52
D5199,2,一等,52
D5199,3,二等,85
D5199,4,二等,85
D5199,5,二等,85
D5199,6,二等,85
D5199,7,二等,85
D5199,8,二等,85
D5199,9,二等,85
D5199,10,二等,85
D5199,11,二等,85
D5199,12,二等,85
D5199,13,一等,52
D5199,14,一等,52
D5206,1,一等,52
D5206,2,一等,52
D5206,3,二等,85
D5206,4,二等,85
D5206,5,二等,85
D5206,6,二等,85
D5206,7,二等,85
D5206,8,二等,85
D5206,9,二等,85
D5206,10,二等,85
D5206,11,二等,85
D5206,12,二等,85
D5206,13,一等,52
D5206,14,一等,52
D5207,1,一等,52
D5207,2,一等,52
D5207,3,二等,85
D5207,4,二等,85
D5207,5,二等,85
D5207,6,二等,85
D5207,7,二等,85
D5207,8,二等,85
D5207,9,二等,85
D5207,10,二等,85
D5207,11,二等,85
D5207,12,二等,85
D5207,13,一等,52
D5207,14,一等,52
D5211,1,一等,52
D5211,2,一等,52
D5211,3,二等,85
D5211,4,二等,85
D5211,5,二等,85
D5211,6,二等,85
D5211,7,二等,85
D5211,8,二等,85
D5211,9,二等,85
D5211,10,二等,85
D5211,11,二等,85
D5211,12,二等,85
D5211,13,一等,52
D5211,14,一等,52
D5212,1,一等,52
D5212,2,一等,52
D5212,3,二等,85
D5212,4,二等,85
D5212,5,二等,85
D5212,6,二等,85
D5212,7,二等,85
D5212,8,二等,85
D5212,9,二等,85
D5212,10,二等,85
D5212,11,二等,85
D5212,12,二等,85
D5212,13,一等,52
D5212,14,一等,52
D5213,1,一等,52
D5213,2,一等,52
D5213,3,二等,85
D5213,4,二等,85
D5213,5,二等,85
D5213,6,二等,85
D5213,7,二等,85
D5213,8,二等,85
D5213,9,二等,85
D5213,10,二等,85
D5213,11,二等,85
D5213,12,二等,85
D5213,13,一等,52
D5213,14,一等,52
D5214,1,一等,52
